HOOD_158,NEIGHBOURHOOD_158,OCC_YEAR,MCI_CATEGORY,count
146,Malvern East (146),2024,Theft Over,7
146,Malvern East (146),2025,Assault,102
146,Malvern East (146),2025,Auto Theft,39
146,Malvern East (146),2025,Break and Enter,16
146,Malvern East (146),2025,Robbery,20
146,Malvern East (146),2025,Theft Over,9
147,L'Amoreaux West (147),2009,Assault,3
147,L'Amoreaux West (147),2010,Assault,3
147,L'Amoreaux West (147),2011,Assault,2
147,L'Amoreaux West (147),2012,Assault,2
147,L'Amoreaux West (147),2014,Assault,67
147,L'Amoreaux West (147),2014,Auto Theft,11
147,L'Amoreaux West (147),2014,Break and Enter,33
147,L'Amoreaux West (147),2014,Robbery,25
147,L'Amoreaux West (147),2014,Theft Over,1
147,L'Amoreaux West (147),2015,Assault,77
147,L'Amoreaux West (147),2015,Auto Theft,12
147,L'Amoreaux West (147),2015,Break and Enter,35
147,L'Amoreaux West (147),2015,Robbery,24
147,L'Amoreaux West (147),2015,Theft Over,2
147,L'Amoreaux West (147),2016,Assault,97
147,L'Amoreaux West (147),2016,Auto Theft,15
147,L'Amoreaux West (147),2016,Break and Enter,29
147,L'Amoreaux West (147),2016,Robbery,23
147,L'Amoreaux West (147),2016,Theft Over,2
147,L'Amoreaux West (147),2017,Assault,111
147,L'Amoreaux West (147),2017,Auto Theft,14
147,L'Amoreaux West (147),2017,Break and Enter,40
147,L'Amoreaux West (147),2017,Robbery,27
147,L'Amoreaux West (147),2017,Theft Over,3
147,L'Amoreaux West (147),2018,Assault,89
147,L'Amoreaux West (147),2018,Auto Theft,19
147,L'Amoreaux West (147),2018,Break and Enter,41
147,L'Amoreaux West (147),2018,Robbery,22
147,L'Amoreaux West (147),2018,Theft Over,3
147,L'Amoreaux West (147),2019,Assault,114
147,L'Amoreaux West (147),2019,Auto Theft,26
147,L'Amoreaux West (147),2019,Break and Enter,46
147,L'Amoreaux West (147),2019,Robbery,21
147,L'Amoreaux West (147),2020,Assault,86
147,L'Amoreaux West (147),2020,Auto Theft,21
147,L'Amoreaux West (147),2020,Break and Enter,25
147,L'Amoreaux West (147),2020,Robbery,16
147,L'Amoreaux West (147),2020,Theft Over,3
147,L'Amoreaux West (147),2021,Assault,96
147,L'Amoreaux West (147),2021,Auto Theft,19
147,L'Amoreaux West (147),2021,Break and Enter,17
147,L'Amoreaux West (147),2021,Robbery,8
147,L'Amoreaux West (147),2021,Theft Over,3
147,L'Amoreaux West (147),2022,Assault,98
147,L'Amoreaux West (147),2022,Auto Theft,31
147,L'Amoreaux West (147),2022,Break and Enter,18
147,L'Amoreaux West (147),2022,Robbery,10
147,L'Amoreaux West (147),2022,Theft Over,5
147,L'Amoreaux West (147),2023,Assault,118
147,L'Amoreaux West (147),2023,Auto Theft,65
147,L'Amoreaux West (147),2023,Break and Enter,27
147,L'Amoreaux West (147),2023,Robbery,19
147,L'Amoreaux West (147),2023,Theft Over,3
147,L'Amoreaux West (147),2024,Assault,110
147,L'Amoreaux West (147),2024,Auto Theft,57
147,L'Amoreaux West (147),2024,Break and Enter,40
147,L'Amoreaux West (147),2024,Robbery,27
147,L'Amoreaux West (147),2024,Theft Over,7
147,L'Amoreaux West (147),2025,Assault,60
147,L'Amoreaux West (147),2025,Auto Theft,39
147,L'Amoreaux West (147),2025,Break and Enter,28
147,L'Amoreaux West (147),2025,Robbery,17
147,L'Amoreaux West (147),2025,Theft Over,6
148,East L'Amoreaux (148),2009,Assault,1
148,East L'Amoreaux (148),2010,Assault,1
148,East L'Amoreaux (148),2013,Assault,3
148,East L'Amoreaux (148),2014,Assault,56
148,East L'Amoreaux (148),2014,Auto Theft,7
148,East L'Amoreaux (148),2014,Break and Enter,35
148,East L'Amoreaux (148),2014,Robbery,30
148,East L'Amoreaux (148),2014,Theft Over,5
148,East L'Amoreaux (148),2015,Assault,86
148,East L'Amoreaux (148),2015,Auto Theft,8
148,East L'Amoreaux (148),2015,Break and Enter,50
148,East L'Amoreaux (148),2015,Robbery,14
148,East L'Amoreaux (148),2015,Theft Over,5
148,East L'Amoreaux (148),2016,Assault,93
148,East L'Amoreaux (148),2016,Auto Theft,13
148,East L'Amoreaux (148),2016,Break and Enter,20
148,East L'Amoreaux (148),2016,Robbery,17
148,East L'Amoreaux (148),2016,Theft Over,2
148,East L'Amoreaux (148),2017,Assault,83
148,East L'Amoreaux (148),2017,Auto Theft,11
148,East L'Amoreaux (148),2017,Break and Enter,33
148,East L'Amoreaux (148),2017,Robbery,14
148,East L'Amoreaux (148),2017,Theft Over,4
148,East L'Amoreaux (148),2018,Assault,77
148,East L'Amoreaux (148),2018,Auto Theft,13
148,East L'Amoreaux (148),2018,Break and Enter,35
148,East L'Amoreaux (148),2018,Robbery,22
148,East L'Amoreaux (148),2018,Theft Over,5
148,East L'Amoreaux (148),2019,Assault,87
148,East L'Amoreaux (148),2019,Auto Theft,14
148,East L'Amoreaux (148),2019,Break and Enter,41
148,East L'Amoreaux (148),2019,Robbery,43
148,East L'Amoreaux (148),2019,Theft Over,2
148,East L'Amoreaux (148),2020,Assault,98
148,East L'Amoreaux (148),2020,Auto Theft,14
148,East L'Amoreaux (148),2020,Break and Enter,23
148,East L'Amoreaux (148),2020,Robbery,11
148,East L'Amoreaux (148),2020,Theft Over,2
148,East L'Amoreaux (148),2021,Assault,74
148,East L'Amoreaux (148),2021,Auto Theft,19
148,East L'Amoreaux (148),2021,Break and Enter,13
148,East L'Amoreaux (148),2021,Robbery,7
148,East L'Amoreaux (148),2021,Theft Over,5
148,East L'Amoreaux (148),2022,Assault,76
148,East L'Amoreaux (148),2022,Auto Theft,46
148,East L'Amoreaux (148),2022,Break and Enter,25
148,East L'Amoreaux (148),2022,Robbery,7
148,East L'Amoreaux (148),2022,Theft Over,10
148,East L'Amoreaux (148),2023,Assault,80
148,East L'Amoreaux (148),2023,Auto Theft,54
148,East L'Amoreaux (148),2023,Break and Enter,26
148,East L'Amoreaux (148),2023,Robbery,10
148,East L'Amoreaux (148),2023,Theft Over,6
148,East L'Amoreaux (148),2024,Assault,80
148,East L'Amoreaux (148),2024,Auto Theft,72
148,East L'Amoreaux (148),2024,Break and Enter,36
148,East L'Amoreaux (148),2024,Robbery,9
148,East L'Amoreaux (148),2024,Theft Over,1
148,East L'Amoreaux (148),2025,Assault,50
148,East L'Amoreaux (148),2025,Auto Theft,31
148,East L'Amoreaux (148),2025,Break and Enter,37
148,East L'Amoreaux (148),2025,Robbery,19
148,East L'Amoreaux (148),2025,Theft Over,4
149,Parkwoods-O'Connor Hills (149),2007,Assault,2
149,Parkwoods-O'Connor Hills (149),2008,Assault,2
149,Parkwoods-O'Connor Hills (149),2008,Robbery,1
149,Parkwoods-O'Connor Hills (149),2012,Assault,2
149,Parkwoods-O'Connor Hills (149),2013,Assault,4
149,Parkwoods-O'Connor Hills (149),2014,Assault,45
149,Parkwoods-O'Connor Hills (149),2014,Auto Theft,16
149,Parkwoods-O'Connor Hills (149),2014,Break and Enter,25
149,Parkwoods-O'Connor Hills (149),2014,Robbery,7
149,Parkwoods-O'Connor Hills (149),2014,Theft Over,1
149,Parkwoods-O'Connor Hills (149),2015,Assault,45
149,Parkwoods-O'Connor Hills (149),2015,Auto Theft,18
149,Parkwoods-O'Connor Hills (149),2015,Break and Enter,27
149,Parkwoods-O'Connor Hills (149),2015,Robbery,1
149,Parkwoods-O'Connor Hills (149),2015,Theft Over,3
149,Parkwoods-O'Connor Hills (149),2016,Assault,52
149,Parkwoods-O'Connor Hills (149),2016,Auto Theft,11
149,Parkwoods-O'Connor Hills (149),2016,Break and Enter,21
149,Parkwoods-O'Connor Hills (149),2016,Robbery,11
149,Parkwoods-O'Connor Hills (149),2016,Theft Over,2
149,Parkwoods-O'Connor Hills (149),2017,Assault,60
149,Parkwoods-O'Connor Hills (149),2017,Auto Theft,17
149,Parkwoods-O'Connor Hills (149),2017,Break and Enter,35
149,Parkwoods-O'Connor Hills (149),2017,Robbery,18
149,Parkwoods-O'Connor Hills (149),2017,Theft Over,4
149,Parkwoods-O'Connor Hills (149),2018,Assault,44
149,Parkwoods-O'Connor Hills (149),2018,Auto Theft,10
149,Parkwoods-O'Connor Hills (149),2018,Break and Enter,34
149,Parkwoods-O'Connor Hills (149),2018,Robbery,6
149,Parkwoods-O'Connor Hills (149),2018,Theft Over,4
149,Parkwoods-O'Connor Hills (149),2019,Assault,58
149,Parkwoods-O'Connor Hills (149),2019,Auto Theft,8
149,Parkwoods-O'Connor Hills (149),2019,Break and Enter,34
149,Parkwoods-O'Connor Hills (149),2019,Robbery,9
149,Parkwoods-O'Connor Hills (149),2019,Theft Over,3
149,Parkwoods-O'Connor Hills (149),2020,Assault,42
149,Parkwoods-O'Connor Hills (149),2020,Auto Theft,23
149,Parkwoods-O'Connor Hills (149),2020,Break and Enter,24
149,Parkwoods-O'Connor Hills (149),2020,Robbery,4
149,Parkwoods-O'Connor Hills (149),2020,Theft Over,1
149,Parkwoods-O'Connor Hills (149),2021,Assault,55
149,Parkwoods-O'Connor Hills (149),2021,Auto Theft,19
149,Parkwoods-O'Connor Hills (149),2021,Break and Enter,17
149,Parkwoods-O'Connor Hills (149),2021,Robbery,16
149,Parkwoods-O'Connor Hills (149),2021,Theft Over,1
149,Parkwoods-O'Connor Hills (149),2022,Assault,73
149,Parkwoods-O'Connor Hills (149),2022,Auto Theft,38
149,Parkwoods-O'Connor Hills (149),2022,Break and Enter,18
149,Parkwoods-O'Connor Hills (149),2022,Robbery,6
149,Parkwoods-O'Connor Hills (149),2022,Theft Over,1
149,Parkwoods-O'Connor Hills (149),2023,Assault,86
149,Parkwoods-O'Connor Hills (149),2023,Auto Theft,56
149,Parkwoods-O'Connor Hills (149),2023,Break and Enter,35
149,Parkwoods-O'Connor Hills (149),2023,Robbery,6
149,Parkwoods-O'Connor Hills (149),2023,Theft Over,7
149,Parkwoods-O'Connor Hills (149),2024,Assault,60
149,Parkwoods-O'Connor Hills (149),2024,Auto Theft,64
149,Parkwoods-O'Connor Hills (149),2024,Break and Enter,30
149,Parkwoods-O'Connor Hills (149),2024,Robbery,7
149,Parkwoods-O'Connor Hills (149),2024,Theft Over,9
149,Parkwoods-O'Connor Hills (149),2025,Assault,47
149,Parkwoods-O'Connor Hills (149),2025,Auto Theft,38
149,Parkwoods-O'Connor Hills (149),2025,Break and Enter,19
149,Parkwoods-O'Connor Hills (149),2025,Robbery,9
149,Parkwoods-O'Connor Hills (149),2025,Theft Over,3
150,Fenside-Parkwoods (150),2002,Assault,1
150,Fenside-Parkwoods (150),2004,Assault,1
150,Fenside-Parkwoods (150),2011,Assault,1
150,Fenside-Parkwoods (150),2012,Assault,1
150,Fenside-Parkwoods (150),2013,Assault,9
150,Fenside-Parkwoods (150),2014,Assault,100
150,Fenside-Parkwoods (150),2014,Auto Theft,19
150,Fenside-Parkwoods (150),2014,Break and Enter,45
150,Fenside-Parkwoods (150),2014,Robbery,5
150,Fenside-Parkwoods (150),2014,Theft Over,5
150,Fenside-Parkwoods (150),2015,Assault,102
150,Fenside-Parkwoods (150),2015,Auto Theft,16
150,Fenside-Parkwoods (150),2015,Break and Enter,35
150,Fenside-Parkwoods (150),2015,Robbery,17
150,Fenside-Parkwoods (150),2015,Theft Over,3
150,Fenside-Parkwoods (150),2016,Assault,123
150,Fenside-Parkwoods (150),2016,Auto Theft,17
150,Fenside-Parkwoods (150),2016,Break and Enter,24
150,Fenside-Parkwoods (150),2016,Robbery,22
150,Fenside-Parkwoods (150),2016,Theft Over,2
150,Fenside-Parkwoods (150),2017,Assault,113
150,Fenside-Parkwoods (150),2017,Auto Theft,29
150,Fenside-Parkwoods (150),2017,Break and Enter,31
150,Fenside-Parkwoods (150),2017,Robbery,28
150,Fenside-Parkwoods (150),2017,Theft Over,5
150,Fenside-Parkwoods (150),2018,Assault,98
150,Fenside-Parkwoods (150),2018,Auto Theft,10
150,Fenside-Parkwoods (150),2018,Break and Enter,45
150,Fenside-Parkwoods (150),2018,Robbery,16
150,Fenside-Parkwoods (150),2018,Theft Over,3
150,Fenside-Parkwoods (150),2019,Assault,100
150,Fenside-Parkwoods (150),2019,Auto Theft,22
150,Fenside-Parkwoods (150),2019,Break and Enter,33
150,Fenside-Parkwoods (150),2019,Robbery,25
150,Fenside-Parkwoods (150),2019,Theft Over,2
150,Fenside-Parkwoods (150),2020,Assault,114
150,Fenside-Parkwoods (150),2020,Auto Theft,21
150,Fenside-Parkwoods (150),2020,Break and Enter,24
150,Fenside-Parkwoods (150),2020,Robbery,5
150,Fenside-Parkwoods (150),2020,Theft Over,3
150,Fenside-Parkwoods (150),2021,Assault,80
150,Fenside-Parkwoods (150),2021,Auto Theft,33
150,Fenside-Parkwoods (150),2021,Break and Enter,20
150,Fenside-Parkwoods (150),2021,Robbery,8
150,Fenside-Parkwoods (150),2021,Theft Over,3
150,Fenside-Parkwoods (150),2022,Assault,101
150,Fenside-Parkwoods (150),2022,Auto Theft,38
150,Fenside-Parkwoods (150),2022,Break and Enter,11
150,Fenside-Parkwoods (150),2022,Robbery,9
150,Fenside-Parkwoods (150),2022,Theft Over,1
150,Fenside-Parkwoods (150),2023,Assault,130
150,Fenside-Parkwoods (150),2023,Auto Theft,45
150,Fenside-Parkwoods (150),2023,Break and Enter,20
150,Fenside-Parkwoods (150),2023,Robbery,13
150,Fenside-Parkwoods (150),2023,Theft Over,7
150,Fenside-Parkwoods (150),2024,Assault,123
150,Fenside-Parkwoods (150),2024,Auto Theft,80
150,Fenside-Parkwoods (150),2024,Break and Enter,9
150,Fenside-Parkwoods (150),2024,Robbery,11
150,Fenside-Parkwoods (150),2024,Theft Over,3
150,Fenside-Parkwoods (150),2025,Assault,83
150,Fenside-Parkwoods (150),2025,Auto Theft,45
150,Fenside-Parkwoods (150),2025,Break and Enter,20
150,Fenside-Parkwoods (150),2025,Robbery,6
150,Fenside-Parkwoods (150),2025,Theft Over,4
151,Yonge-Doris (151),2009,Assault,1
151,Yonge-Doris (151),2011,Assault,1
151,Yonge-Doris (151),2013,Theft Over,2
151,Yonge-Doris (151),2014,Assault,65
151,Yonge-Doris (151),2014,Auto Theft,7
151,Yonge-Doris (151),2014,Break and Enter,8
151,Yonge-Doris (151),2014,Robbery,7
151,Yonge-Doris (151),2014,Theft Over,2
151,Yonge-Doris (151),2015,Assault,70
151,Yonge-Doris (151),2015,Auto Theft,4
151,Yonge-Doris (151),2015,Break and Enter,9
151,Yonge-Doris (151),2015,Robbery,10
151,Yonge-Doris (151),2015,Theft Over,4
151,Yonge-Doris (151),2016,Assault,75
151,Yonge-Doris (151),2016,Auto Theft,4
151,Yonge-Doris (151),2016,Break and Enter,11
151,Yonge-Doris (151),2016,Robbery,22
151,Yonge-Doris (151),2016,Theft Over,8
151,Yonge-Doris (151),2017,Assault,77
151,Yonge-Doris (151),2017,Auto Theft,10
151,Yonge-Doris (151),2017,Break and Enter,11
151,Yonge-Doris (151),2017,Robbery,16
151,Yonge-Doris (151),2017,Theft Over,5
151,Yonge-Doris (151),2018,Assault,89
151,Yonge-Doris (151),2018,Auto Theft,19
151,Yonge-Doris (151),2018,Break and Enter,6
151,Yonge-Doris (151),2018,Robbery,27
151,Yonge-Doris (151),2018,Theft Over,6
151,Yonge-Doris (151),2019,Assault,78
151,Yonge-Doris (151),2019,Auto Theft,26
151,Yonge-Doris (151),2019,Break and Enter,23
151,Yonge-Doris (151),2019,Robbery,20
151,Yonge-Doris (151),2019,Theft Over,15
151,Yonge-Doris (151),2020,Assault,68
151,Yonge-Doris (151),2020,Auto Theft,20
151,Yonge-Doris (151),2020,Break and Enter,28
151,Yonge-Doris (151),2020,Robbery,11
151,Yonge-Doris (151),2020,Theft Over,10
151,Yonge-Doris (151),2021,Assault,72
151,Yonge-Doris (151),2021,Auto Theft,37
151,Yonge-Doris (151),2021,Break and Enter,17
151,Yonge-Doris (151),2021,Robbery,25
151,Yonge-Doris (151),2021,Theft Over,9
151,Yonge-Doris (151),2022,Assault,76
151,Yonge-Doris (151),2022,Auto Theft,41
151,Yonge-Doris (151),2022,Break and Enter,18
151,Yonge-Doris (151),2022,Robbery,9
151,Yonge-Doris (151),2022,Theft Over,11
151,Yonge-Doris (151),2023,Assault,94
151,Yonge-Doris (151),2023,Auto Theft,44
151,Yonge-Doris (151),2023,Break and Enter,16
151,Yonge-Doris (151),2023,Robbery,14
151,Yonge-Doris (151),2023,Theft Over,22
151,Yonge-Doris (151),2024,Assault,98
151,Yonge-Doris (151),2024,Auto Theft,32
151,Yonge-Doris (151),2024,Break and Enter,17
151,Yonge-Doris (151),2024,Robbery,21
151,Yonge-Doris (151),2024,Theft Over,14
151,Yonge-Doris (151),2025,Assault,90
151,Yonge-Doris (151),2025,Auto Theft,20
151,Yonge-Doris (151),2025,Break and Enter,10
151,Yonge-Doris (151),2025,Robbery,14
151,Yonge-Doris (151),2025,Theft Over,11
152,East Willowdale (152),2002,Assault,1
152,East Willowdale (152),2010,Assault,2
152,East Willowdale (152),2011,Assault,1
152,East Willowdale (152),2013,Assault,1
152,East Willowdale (152),2013,Auto Theft,1
152,East Willowdale (152),2013,Break and Enter,2
152,East Willowdale (152),2013,Robbery,1
152,East Willowdale (152),2013,Theft Over,1
152,East Willowdale (152),2014,Assault,45
152,East Willowdale (152),2014,Auto Theft,16
152,East Willowdale (152),2014,Break and Enter,67
152,East Willowdale (152),2014,Robbery,14
152,East Willowdale (152),2014,Theft Over,2
152,East Willowdale (152),2015,Assault,44
152,East Willowdale (152),2015,Auto Theft,19
152,East Willowdale (152),2015,Break and Enter,58
152,East Willowdale (152),2015,Robbery,18
152,East Willowdale (152),2015,Theft Over,5
152,East Willowdale (152),2016,Assault,57
152,East Willowdale (152),2016,Auto Theft,32
152,East Willowdale (152),2016,Break and Enter,57
152,East Willowdale (152),2016,Robbery,14
152,East Willowdale (152),2016,Theft Over,2
152,East Willowdale (152),2017,Assault,46
152,East Willowdale (152),2017,Auto Theft,14
152,East Willowdale (152),2017,Break and Enter,71
152,East Willowdale (152),2017,Robbery,31
152,East Willowdale (152),2017,Theft Over,7
152,East Willowdale (152),2018,Assault,50
152,East Willowdale (152),2018,Auto Theft,14
152,East Willowdale (152),2018,Break and Enter,55
152,East Willowdale (152),2018,Robbery,32
152,East Willowdale (152),2018,Theft Over,3
152,East Willowdale (152),2019,Assault,59
152,East Willowdale (152),2019,Auto Theft,31
152,East Willowdale (152),2019,Break and Enter,55
152,East Willowdale (152),2019,Robbery,23
152,East Willowdale (152),2019,Theft Over,8
152,East Willowdale (152),2020,Assault,38
152,East Willowdale (152),2020,Auto Theft,22
152,East Willowdale (152),2020,Break and Enter,35
152,East Willowdale (152),2020,Robbery,18
152,East Willowdale (152),2020,Theft Over,4
152,East Willowdale (152),2021,Assault,47
152,East Willowdale (152),2021,Auto Theft,47
152,East Willowdale (152),2021,Break and Enter,27
152,East Willowdale (152),2021,Robbery,10
